schema_version,run_id,suite,grammar_id,grammar_description,parser,case_id,size_label,parameter_name,parameter_value,token_count,input_tokens,input_sha256,timeout_seconds,status,outcome,accepted,ambiguity,tree_present,elapsed_ns,wall_elapsed_ns,exit_code,error_kind,detail
1,20260726T135725.806593Z,classical,R1,Regular a* b,earley,classical.R1.medium,medium,n,32,33,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b,ca4c9888949ea7a97f2b3fe2cf2c8e1a5d04ea9b4343f6fe7563c91c56897c01,60.0,ok,accept,true,unknown,true,191000,510541,,,
1,20260726T135725.806593Z,classical,P1,Context-free a^n b^n,lean,classical.P1.large,large,n,256,512,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b,6fc7c33088a92da1fdbd09722c246f988cb4822a185d3cb1a4aad3b08fa8e471,60.0,ok,accept,true,unknown,true,1786621714,1790015930,,,
1,20260726T135725.806593Z,classical,R1,Regular a* b,earley,classical.R1.large,large,n,256,257,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b,17b8cd0d3d958ffd7c705c894736b50f15162c97765ffbb3d75ef167d60ebac8,60.0,ok,accept,true,unknown,true,8278000,8970474,,,
1,20260726T135725.806593Z,classical,P1,Context-free a^n b^n,costar,classical.P1.small,small,n,4,8,a a a a b b b b,847e5485c8ce109e62513b7c3dac5a77328a28465985a9d74729ca5319474d2d,60.0,ok,accept,true,unique,true,15974,144472,,,
1,20260726T135725.806593Z,classical,P1,Context-free a^n b^n,costar,classical.P1.medium,medium,n,32,64,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b,6ea9f555bd080295f2e4cd2b071a2d592ac3b4c90723250f42eafb4c794c0074,60.0,ok,accept,true,unique,true,94890,190819,,,
1,20260726T135725.806593Z,classical,P1,Context-free a^n b^n,costar,classical.P1.large,large,n,256,512,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b,6fc7c33088a92da1fdbd09722c246f988cb4822a185d3cb1a4aad3b08fa8e471,60.0,ok,accept,true,unique,true,586986,810815,,,
1,20260726T135725.806593Z,classical,P2,"Predictive, semicolon-terminated identifier list",lean,classical.P2.small,small,items,4,8,ID COMMA ID COMMA ID COMMA ID SEMI,1c8330261ce282056e8fd4ee984a6f01e0324502479b01793d5b847a4a7991ae,60.0,ok,accept,true,unknown,true,197411,368994,,,
1,20260726T135725.806593Z,classical,P2,"Predictive, semicolon-terminated identifier list",lean,classical.P2.medium,medium,items,32,64,ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID SEMI,5f42d3c082dd0011320b12f444f243edcbddfc7ed08cc3e361c4fa00c71639cb,60.0,ok,accept,true,unknown,true,5359733,5879741,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n019,n019,n,19,19,a a a a a a a a a a a a a a a a a a a,92e55c5847d9d2f40be9a63ff52228772e1f012e98e45af96f74f7d6dd44c6e0,60.0,ok,accept,true,unknown,true,2486449688,2486947865,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n021,n021,n,21,21,a a a a a a a a a a a a a a a a a a a a a,52267fe9dc1a9390da3667ab75f1a4aca55c6d4f1325144f5c8e29b5727e2c8e,60.0,ok,accept,true,unknown,true,3837941560,3839275691,,,
1,20260726T135725.806593Z,classical,P2,"Predictive, semicolon-terminated identifier list",lean,classical.P2.large,large,items,256,512,ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID SEMI,0909f581203d3d4a16cd5d8b6b46443001f2940efdcfd3a34739246e9c136b00,60.0,ok,accept,true,unknown,true,393401303,394863043,,,
1,20260726T135725.806593Z,classical,P2,"Predictive, semicolon-terminated identifier list",costar,classical.P2.small,small,items,4,8,ID COMMA ID COMMA ID COMMA ID SEMI,1c8330261ce282056e8fd4ee984a6f01e0324502479b01793d5b847a4a7991ae,60.0,ok,accept,true,unique,true,10967,106460,,,
1,20260726T135725.806593Z,classical,P2,"Predictive, semicolon-terminated identifier list",costar,classical.P2.medium,medium,items,32,64,ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID SEMI,5f42d3c082dd0011320b12f444f243edcbddfc7ed08cc3e361c4fa00c71639cb,60.0,ok,accept,true,unique,true,51975,131949,,,
1,20260726T135725.806593Z,classical,P2,"Predictive, semicolon-terminated identifier list",costar,classical.P2.large,large,items,256,512,ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID SEMI,0909f581203d3d4a16cd5d8b6b46443001f2940efdcfd3a34739246e9c136b00,60.0,ok,accept,true,unique,true,324010,500582,,,
1,20260726T135725.806593Z,classical,C1,Odd palindromes; selected family a^n b a^n,lean,classical.C1.small,small,n,3,7,a a a b a a a,ca00b210a908372abe054b4249193f5f46f1da2ce49475172c2f13224499627e,60.0,ok,accept,true,unknown,true,611891,790097,,,
1,20260726T135725.806593Z,classical,C1,Odd palindromes; selected family a^n b a^n,lean,classical.C1.medium,medium,n,31,63,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,605dda7374aa322527b1a237857de71216632c5c280b9340442886750ba1b365,60.0,ok,accept,true,unknown,true,54131771,54506276,,,
1,20260726T135725.806593Z,classical,R2,Regular (a b)* c,earley,classical.R2.small,small,n,3,7,a b a b a b c,076e538b97eeabe584d577bb52109f34be9f7cb5ec92abd6727d21cdb0ffd137,60.0,ok,accept,true,unknown,true,27000,316996,,,
1,20260726T135725.806593Z,classical,R2,Regular (a b)* c,earley,classical.R2.medium,medium,n,32,65,a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b c,4041b896a2170ee825f9deb7013960d52d7db61c77488527a5cbd319b73c4257,60.0,ok,accept,true,unknown,true,382000,609346,,,
1,20260726T135725.806593Z,classical,R2,Regular (a b)* c,earley,classical.R2.large,large,n,256,513,a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b a b c,214f64192493824ae414ecfe9673241d3d508a610031e255c48bb5c2bf60a15c,60.0,ok,accept,true,unknown,true,27606000,28423039,,,
1,20260726T135725.806593Z,classical,P1,Context-free a^n b^n,earley,classical.P1.small,small,n,4,8,a a a a b b b b,847e5485c8ce109e62513b7c3dac5a77328a28465985a9d74729ca5319474d2d,60.0,ok,accept,true,unknown,true,50000,354156,,,
1,20260726T135725.806593Z,classical,P1,Context-free a^n b^n,earley,classical.P1.medium,medium,n,32,64,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b,6ea9f555bd080295f2e4cd2b071a2d592ac3b4c90723250f42eafb4c794c0074,60.0,ok,accept,true,unknown,true,366000,552550,,,
1,20260726T135725.806593Z,classical,P1,Context-free a^n b^n,earley,classical.P1.large,large,n,256,512,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b b,6fc7c33088a92da1fdbd09722c246f988cb4822a185d3cb1a4aad3b08fa8e471,60.0,ok,accept,true,unknown,true,12128000,12961403,,,
1,20260726T135725.806593Z,classical,C1,Odd palindromes; selected family a^n b a^n,costar,classical.C1.small,small,n,3,7,a a a b a a a,ca00b210a908372abe054b4249193f5f46f1da2ce49475172c2f13224499627e,60.0,ok,accept,true,unique,true,159025,308971,,,
1,20260726T135725.806593Z,classical,C1,Odd palindromes; selected family a^n b a^n,costar,classical.C1.medium,medium,n,31,63,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,605dda7374aa322527b1a237857de71216632c5c280b9340442886750ba1b365,60.0,ok,accept,true,unique,true,28987884,29251437,,,
1,20260726T135725.806593Z,earley,cfg5,Left-recursive ambiguity through X → Y | Z,lean,earley.cfg5.n021,n021,n,21,21,a a a a a a a a a a a a a a a a a a a a a,52267fe9dc1a9390da3667ab75f1a4aca55c6d4f1325144f5c8e29b5727e2c8e,60.0,ok,accept,true,unknown,true,3687432207,3687998062,,,
1,20260726T135725.806593Z,classical,P2,"Predictive, semicolon-terminated identifier list",earley,classical.P2.small,small,items,4,8,ID COMMA ID COMMA ID COMMA ID SEMI,1c8330261ce282056e8fd4ee984a6f01e0324502479b01793d5b847a4a7991ae,60.0,ok,accept,true,unknown,true,25000,358093,,,
1,20260726T135725.806593Z,classical,P2,"Predictive, semicolon-terminated identifier list",earley,classical.P2.medium,medium,items,32,64,ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID SEMI,5f42d3c082dd0011320b12f444f243edcbddfc7ed08cc3e361c4fa00c71639cb,60.0,ok,accept,true,unknown,true,268000,551388,,,
1,20260726T135725.806593Z,classical,P2,"Predictive, semicolon-terminated identifier list",earley,classical.P2.large,large,items,256,512,ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID COMMA ID SEMI,0909f581203d3d4a16cd5d8b6b46443001f2940efdcfd3a34739246e9c136b00,60.0,ok,accept,true,unknown,true,12909000,13994486,,,
1,20260726T135725.806593Z,classical,A1,Dangling-else grammar on fully matched inputs,lean,classical.A1.small,small,nesting,2,11,IF COND THEN IF COND THEN OTHER ELSE OTHER ELSE OTHER,9131cf716f7df4827b4dfe15cc5a89b96e69e0764a44374de93c77b1005d8926,60.0,ok,accept,true,unknown,true,294444,480805,,,
1,20260726T135725.806593Z,classical,A1,Dangling-else grammar on fully matched inputs,lean,classical.A1.medium,medium,nesting,8,41,IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER,c0841de25bcaa73e8eb23de00967ee1bc2f856ef6b4775b664b33918b744abf1,60.0,ok,accept,true,unknown,true,12028498,12359700,,,
1,20260726T135725.806593Z,classical,C1,Odd palindromes; selected family a^n b a^n,earley,classical.C1.small,small,n,3,7,a a a b a a a,ca00b210a908372abe054b4249193f5f46f1da2ce49475172c2f13224499627e,60.0,ok,accept,true,unknown,true,61000,307248,,,
1,20260726T135725.806593Z,classical,C1,Odd palindromes; selected family a^n b a^n,earley,classical.C1.medium,medium,n,31,63,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,605dda7374aa322527b1a237857de71216632c5c280b9340442886750ba1b365,60.0,ok,accept,true,unknown,true,2845000,3105872,,,
1,20260726T135725.806593Z,earley,cfg1,Ambiguous binary concatenation: S → S S | a,lean,earley.cfg1.n023,n023,n,23,23,a a a a a a a a a a a a a a a a a a a a a a a,e6799515bcbdd5ee6b53fe012a758de396640e9a8320bb62c60a135e2f2ed0a9,60.0,ok,accept,true,unknown,true,5258390754,5260051958,,,
1,20260726T135725.806593Z,classical,C1,Odd palindromes; selected family a^n b a^n,earley,classical.C1.large,large,n,255,511,a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a b a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a,e16e0a8deebfcfe2eaeead251b184f0c3bb391fb420becfac2f97f1dbac4f431,60.0,ok,accept,true,unknown,true,815766000,817325977,,,
1,20260726T135725.806593Z,classical,A1,Dangling-else grammar on fully matched inputs,lean,classical.A1.large,large,nesting,32,161,IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN IF COND THEN OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER ELSE OTHER,9a3c37fd43742661f92f1cab882220e10bd78dddfd0b55210353a060f77ba5f1,60.0,ok,accept,true,unknown,true,1743414504,1744309529,,,
