schema_version,run_id,suite,grammar_id,parser,case_id,metric,value
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n063,successful_ends,32
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n055,cached_endpoints,1540
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n055,memo_entries,56
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n055,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n055,representative_tree_nodes,61600
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n055,successful_ends,55
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n065,cached_endpoints,1089
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n065,memo_entries,66
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n065,memo_tags,1
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n065,representative_tree_nodes,38148
1,20260726T135725.806593Z,earley,cfg3,lean,earley.cfg3.n065,successful_ends,33
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n057,cached_endpoints,1653
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n057,memo_entries,58
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n057,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n057,representative_tree_nodes,68324
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n057,successful_ends,57
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n059,cached_endpoints,1770
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n059,memo_entries,60
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n059,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n059,representative_tree_nodes,75520
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n059,successful_ends,59
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n001,cached_endpoints,2
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n001,memo_entries,2
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n001,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n001,representative_tree_nodes,6
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n001,successful_ends,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n003,cached_endpoints,9
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n003,memo_entries,4
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n003,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n003,representative_tree_nodes,44
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n003,successful_ends,3
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n005,cached_endpoints,20
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n005,memo_entries,6
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n005,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n005,representative_tree_nodes,130
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n005,successful_ends,5
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n007,cached_endpoints,35
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n007,memo_entries,8
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n007,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n007,representative_tree_nodes,280
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n007,successful_ends,7
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n009,cached_endpoints,54
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n009,memo_entries,10
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n009,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n009,representative_tree_nodes,510
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n009,successful_ends,9
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n011,cached_endpoints,77
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n011,memo_entries,12
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n011,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n011,representative_tree_nodes,836
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n011,successful_ends,11
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n013,cached_endpoints,104
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n013,memo_entries,14
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n013,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n013,representative_tree_nodes,1274
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n013,successful_ends,13
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n015,cached_endpoints,135
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n015,memo_entries,16
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n015,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n015,representative_tree_nodes,1840
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n015,successful_ends,15
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n017,cached_endpoints,170
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n017,memo_entries,18
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n017,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n017,representative_tree_nodes,2550
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n017,successful_ends,17
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n019,cached_endpoints,209
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n019,memo_entries,20
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n019,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n019,representative_tree_nodes,3420
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n019,successful_ends,19
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n061,cached_endpoints,1891
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n061,memo_entries,62
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n061,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n061,representative_tree_nodes,83204
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n061,successful_ends,61
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n021,cached_endpoints,252
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n021,memo_entries,22
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n021,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n021,representative_tree_nodes,4466
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n021,successful_ends,21
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n023,cached_endpoints,299
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n023,memo_entries,24
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n023,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n023,representative_tree_nodes,5704
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n023,successful_ends,23
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n025,cached_endpoints,350
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n025,memo_entries,26
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n025,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n025,representative_tree_nodes,7150
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n025,successful_ends,25
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n027,cached_endpoints,405
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n027,memo_entries,28
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n027,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n027,representative_tree_nodes,8820
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n027,successful_ends,27
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n015,cached_endpoints,1525
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n015,memo_entries,241
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n015,memo_tags,1
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n015,representative_tree_nodes,23300
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n015,successful_ends,15
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n029,cached_endpoints,464
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n029,memo_entries,30
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n029,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n029,representative_tree_nodes,10730
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n029,successful_ends,29
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n031,cached_endpoints,527
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n031,memo_entries,32
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n031,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n031,representative_tree_nodes,12896
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n031,successful_ends,31
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n033,cached_endpoints,594
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n033,memo_entries,34
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n033,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n033,representative_tree_nodes,15334
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n033,successful_ends,33
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n035,cached_endpoints,665
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n035,memo_entries,36
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n035,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n035,representative_tree_nodes,18060
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n035,successful_ends,35
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n063,cached_endpoints,2016
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n063,memo_entries,64
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n063,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n063,representative_tree_nodes,91392
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n063,successful_ends,63
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n037,cached_endpoints,740
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n037,memo_entries,38
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n037,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n037,representative_tree_nodes,21090
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n037,successful_ends,37
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n039,cached_endpoints,819
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n039,memo_entries,40
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n039,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n039,representative_tree_nodes,24440
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n039,successful_ends,39
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n041,cached_endpoints,902
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n041,memo_entries,42
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n041,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n041,representative_tree_nodes,28126
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n041,successful_ends,41
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n043,cached_endpoints,989
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n043,memo_entries,44
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n043,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n043,representative_tree_nodes,32164
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n043,successful_ends,43
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n065,cached_endpoints,2145
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n065,memo_entries,66
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n065,memo_tags,1
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n065,representative_tree_nodes,100100
1,20260726T135725.806593Z,earley,cfg2,lean,earley.cfg2.n065,successful_ends,65
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n045,cached_endpoints,1080
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n045,memo_entries,46
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n045,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n045,representative_tree_nodes,36570
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n045,successful_ends,45
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n047,cached_endpoints,1175
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n047,memo_entries,48
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n047,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n047,representative_tree_nodes,41360
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n047,successful_ends,47
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n049,cached_endpoints,1274
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n049,memo_entries,50
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n049,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n049,representative_tree_nodes,46550
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n049,successful_ends,49
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n051,cached_endpoints,1377
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n051,memo_entries,52
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n051,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n051,representative_tree_nodes,52156
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n051,successful_ends,51
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n053,cached_endpoints,1484
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n053,memo_entries,54
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n053,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n053,representative_tree_nodes,58194
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n053,successful_ends,53
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n055,cached_endpoints,1595
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n055,memo_entries,56
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n055,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n055,representative_tree_nodes,64680
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n055,successful_ends,55
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n057,cached_endpoints,1710
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n057,memo_entries,58
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n057,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n057,representative_tree_nodes,71630
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n057,successful_ends,57
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n059,cached_endpoints,1829
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n059,memo_entries,60
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n059,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n059,representative_tree_nodes,79060
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n059,successful_ends,59
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n061,cached_endpoints,1952
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n061,memo_entries,62
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n061,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n061,representative_tree_nodes,86986
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n061,successful_ends,61
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n063,cached_endpoints,2079
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n063,memo_entries,64
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n063,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n063,representative_tree_nodes,95424
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n063,successful_ends,63
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n017,cached_endpoints,2225
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n017,memo_entries,307
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n017,memo_tags,1
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n017,representative_tree_nodes,38396
1,20260726T135725.806593Z,earley,cfg1,lean,earley.cfg1.n017,successful_ends,17
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n065,cached_endpoints,2210
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n065,memo_entries,66
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n065,memo_tags,1
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n065,representative_tree_nodes,104390
1,20260726T135725.806593Z,earley,cfg4,lean,earley.cfg4.n065,successful_ends,65
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n001,cached_endpoints,2
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n001,memo_entries,5
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n001,memo_tags,4
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n001,representative_tree_nodes,6
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n001,successful_ends,1
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n003,cached_endpoints,24
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n003,memo_entries,22
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n003,memo_tags,4
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n003,representative_tree_nodes,99
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n003,successful_ends,3
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n005,cached_endpoints,62
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n005,memo_entries,51
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n005,memo_tags,4
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n005,representative_tree_nodes,308
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n005,successful_ends,5
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n007,cached_endpoints,116
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n007,memo_entries,92
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n007,memo_tags,4
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n007,representative_tree_nodes,665
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n007,successful_ends,7
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n009,cached_endpoints,186
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n009,memo_entries,145
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n009,memo_tags,4
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n009,representative_tree_nodes,1202
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n009,successful_ends,9
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n011,cached_endpoints,272
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n011,memo_entries,210
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n011,memo_tags,4
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n011,representative_tree_nodes,1951
1,20260726T135725.806593Z,earley,cfg5,lean,earley.cfg5.n011,successful_ends,11
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n001,chart_items,6
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n001,pointers,6
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n003,chart_items,17
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n003,pointers,17
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n005,chart_items,32
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n005,pointers,32
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n007,chart_items,51
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n007,pointers,51
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n009,chart_items,74
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n009,pointers,74
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n011,chart_items,101
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n011,pointers,101
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n013,chart_items,132
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n013,pointers,132
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n015,chart_items,167
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n015,pointers,167
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n017,chart_items,206
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n017,pointers,206
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n019,chart_items,249
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n019,pointers,249
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n021,chart_items,296
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n021,pointers,296
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n023,chart_items,347
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n023,pointers,347
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n025,chart_items,402
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n025,pointers,402
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n027,chart_items,461
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n027,pointers,461
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n029,chart_items,524
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n029,pointers,524
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n031,chart_items,591
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n031,pointers,591
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n001,chart_items,6
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n001,pointers,6
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n033,chart_items,662
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n033,pointers,662
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n003,chart_items,20
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n003,pointers,21
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n005,chart_items,42
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n005,pointers,52
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n007,chart_items,72
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n007,pointers,107
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n009,chart_items,110
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n009,pointers,194
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n011,chart_items,156
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n011,pointers,321
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n035,chart_items,737
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n035,pointers,737
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n013,chart_items,210
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n013,pointers,496
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n015,chart_items,272
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n015,pointers,727
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n037,chart_items,816
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n037,pointers,816
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n017,chart_items,342
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n017,pointers,1022
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n039,chart_items,899
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n039,pointers,899
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n019,chart_items,420
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n019,pointers,1389
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n041,chart_items,986
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n041,pointers,986
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n021,chart_items,506
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n021,pointers,1836
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n043,chart_items,1077
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n043,pointers,1077
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n045,chart_items,1172
1,20260726T135725.806593Z,earley,cfg2,earley,earley.cfg2.n045,pointers,1172
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n023,chart_items,600
1,20260726T135725.806593Z,earley,cfg1,earley,earley.cfg1.n023,pointers,2371
